9.0926,5.3569,-5.5107,1.8086,-0.0326,-6.1779,-9.1667,8.2266,-9.6199,5.7134,-5.6194,1.3886,-8.8476,6.8778,0.2986,-2.5242,2.6394,2.3499,5.5164,-1.6033,1.1599,-1.4245,1.6833,8.2693,8.8258,-8.0913,8.3856,2.3796,-1.3693,7.0336,-1.2571,-4.1773,-6.4840,-6.9954,3.6053,7.0696,4.5053,-1.8924,-6.3385,-2.9626,6.6418,7.8985,8.0626,7.4947,-4.6009,-1.1740,-3.6254,6.3367,-1.7831,1.3991,2.8859,-7.4087,0.9933,4.4657,-2.8934,6.4156,-9.1136,-4.4322,8.0136,-1.8008,-5.1705,-1.0028,2.3472,1.3781,-0.4132,-6.6955,3.5499,-9.3277,-5.0300,8.2013,3.6010,8.4546,5.0194,3.8835,7.8235,-5.4809,5.2913,7.8491,6.4482,5.1745,-7.8937,-8.7171,-9.5491,9.2686,-7.7744,-6.6154,-8.7119,6.9556,2.1776,-3.3229,-0.9332,-3.7382,3.2330,7.6518,1.4821,7.2047,-5.5573,6.2013,8.6667,3.5557,-3.3095,5.8294,-8.1336,2.9687,-2.0403,-0.9425,3.3571,-3.7202,7.1671,7.2090,-3.2811,-4.7104,-4.5966,0.1174,6.8812,-5.2846,5.6543,-9.0693,5.2828,4.9403,4.7336,2.3774,-4.6955,9.7263,9.9291,2.2395,-7.9353,-3.8321,4.9107,7.6795,8.0281,-4.5948,4.6525,-7.0800,-2.2419,-5.1185,-0.9233,0.5762,8.7428,-3.3918,-3.5681,7.7112,-7.5287,6.8100,3.9036,-0.3923,1.4077,-7.1442,6.8355,-5.8207,-0.9281,-3.4664,-4.7357,1.5200,-3.1692,-6.5706,-1.3267,-1.2275,-6.0796,2.6554,2.0374,-1.3533,-3.6430,-2.3777,2.1461,-5.8833,3.8929,-7.9854,6.8317,-0.8190,-2.4570,7.3793,6.7379,-4.5420,1.9125,-8.7361,-9.4185,-3.4361,7.1002,9.4258,3.5623,0.2568,-4.2635,4.2335,2.5272,0.6917,-6.4483,2.7752,-1.7430,0.7479,-9.8053,2.2055,6.8096,-6.8632,8.3562,-9.7203,3.6854,2.6953,6.1553,-8.0497,-5.6059,5.2923,2.0093,5.7605,-5.1530,7.3244,7.4921,7.7765,1.6419,-5.6169,5.9331,-6.3386,-8.0492,5.7820,3.6334,8.9930,6.5627,3.6537,4.6698,2.6886,4.9883,-2.8979,-3.5975,4.2614,3.9530,6.6858,-7.8578,1.4497,5.4161,-4.8916,2.2150,-8.1704,-5.5663,2.3207,2.9332,6.0697,-6.8214,-6.9757,-4.7671,3.2653,8.0414,-6.4471,-3.0092,-6.7031,7.2640,7.9777,0.2546,-2.0993,8.1529,8.0549
-9.3738,5.0618,7.4885,-3.0454,-1.9693,-9.1841,-1.5532,-7.6597,7.2895,1.8523,2.0217,-4.9786,-8.7710,-8.0831,-0.8472,-7.9487,-6.4573,9.7301,1.1913,4.1015,6.9552,-9.8942,2.0026,8.5794,-3.2851,-8.9545,-5.2494,-8.4944,9.8192,2.5754,5.7061,0.1511,0.3026,-7.3571,4.8938,4.7111,4.6654,3.2546,2.2064,4.1181,5.6758,9.3630,-0.5244,-8.1515,-6.6525,2.3823,-0.2125,-5.9676,4.0559,-5.3915,1.2831,-0.2026,-5.2885,1.4915,-7.7946,-2.7536,7.9399,2.1231,2.7857,-0.7229,2.0512,2.7332,4.5273,-4.7611,-7.7158,-9.3813,-0.3613,1.6843,-9.5562,0.4063,1.9604,1.3565,-8.9139,-4.8179,9.5990,-7.3459,-8.6812,-4.4033,9.9149,3.2574,9.9765,-2.1111,-7.8071,-7.6016,-5.2091,-1.0444,8.9829,4.7007,8.1256,-7.8427,-6.7825,7.9162,3.4477,-2.6892,2.1407,7.2818,-1.3061,3.7829,-4.0500,-7.2837,4.3594,1.3735,0.9020,9.4021,0.7665,-2.9809,-8.0807,2.5742,1.1156,5.5763,-8.8205,8.2223,2.6542,-1.6348,-2.0876,2.4143,4.1663,8.6663,-9.2899,5.1750,9.5303,6.6400,3.5980,4.8823,-9.5270,-3.8508,-0.5363,5.6276,-7.1895,-9.2677,8.7352,7.3664,-9.6526,-0.7443,4.6334,-9.1770,5.0044,7.6616,5.1034,9.6682,0.2713,8.2443,-7.2603,-3.2444,-6.4199,5.4357,7.8413,-8.6446,2.4548,-2.9418,9.2439,-6.9898,9.8049,3.7456,8.4626,0.0934,-4.5244,-2.1921,-1.8346,-1.2547,0.1200,-0.7392,-1.4292,-2.3583,-7.0573,-4.6832,9.4952,3.8874,-1.2313,-7.2473,-5.6877,-3.8520,-7.9533,-0.1817,6.7625,-4.4284,-4.1748,-9.2772,6.4834,-2.4499,-7.2088,4.3400,7.6309,-9.5076,4.4645,-1.7932,9.1215,2.9628,-2.3312,-5.8566,-2.5018,-8.1592,9.1075,0.2174,-5.8149,-5.5385,3.5874,7.4875,-0.3572,-0.3674,8.9603,-7.1155,8.6662,9.5459,5.3945,8.2736,-6.9616,5.5896,-2.6786,-2.8422,1.2343,-7.9187,-9.0786,2.5116,-4.2481,-4.3800,-7.3890,-1.8646,0.1130,3.5360,8.3546,4.2285,0.4421,-7.8486,1.7355,-7.7259,9.5728,-1.3950,3.0088,-9.9764,2.5408,7.4260,-7.1794,-2.3140,-0.1475,4.9974,-5.7089,8.1400,4.0519,-8.2829,-8.7957,5.4834,5.4167,1.7181,8.8685,7.2152,-3.5616,-6.2977,4.4711,3.1012
-2.6945,8.9622,-3.9109,-2.2628,-8.1541,1.3762,-1.2281,7.5900,4.0589,-7.3670,-4.6573,-3.0908,6.3989,-6.0349,-4.2568,-9.0229,3.7096,-7.6696,5.8989,-8.5233,4.9912,-7.4310,-4.3476,8.4475,-1.2925,3.8878,-6.0740,8.3726,-6.1941,-7.5185,2.0381,0.5802,-7.8565,-7.8181,1.0562,-6.9153,6.9160,8.1168,-8.2050,0.5347,3.9167,8.1546,9.6943,8.6181,-9.0693,-6.5191,-6.9061,-4.1194,5.5515,-6.8407,7.6604,-3.6612,6.2503,-4.8906,4.8853,-5.2294,5.4925,-3.1558,-7.2619,-7.9512,4.6979,7.8791,-6.5821,7.9866,2.1388,-9.7960,1.1471,3.0835,4.4985,1.3984,-1.7733,-4.2441,-5.1702,8.5952,-4.9593,-1.4895,7.1008,8.8746,7.9368,-8.8656,-8.5413,-7.4243,7.5826,-3.7984,-9.3655,0.7100,-6.3378,-5.3269,-6.5010,-6.6625,-8.4886,-8.9297,-7.0381,7.2376,2.6978,2.0836,-0.9629,-6.0989,-7.2984,-3.0980,9.4585,-5.0841,-5.1530,-3.2131,0.3758,-2.5720,-8.4865,-7.4582,-2.2141,-8.1076,7.8022,1.2201,9.0231,0.3241,3.0346,6.8393,-4.0753,2.7433,3.1174,-4.6480,1.7928,-6.1988,-0.8920,5.6881,0.0244,3.2114,-8.3102,-6.2791,5.1033,4.9428,-8.3511,9.7736,5.6001,5.7214,7.8812,-1.7078,9.6467,9.1543,8.8481,-3.7555,3.3307,-6.7667,-3.0251,1.8253,-4.6198,9.1419,0.9786,7.1361,-7.1038,-9.0030,-8.6840,8.6060,3.0807,-9.3353,-1.3989,-6.2783,8.1234,-2.8478,-4.1049,-3.6190,-9.2106,7.5604,-7.4539,1.4660,5.8540,-2.0025,0.8075,1.1377,6.7269,6.2743,-7.0327,-6.8012,2.1903,7.4833,1.8539,-5.1087,-5.7697,-3.3646,9.1870,-1.5720,3.0078,-5.3426,-1.7690,-7.6964,-2.9966,0.1692,-1.0999,-3.4329,-1.6366,5.2714,9.4724,9.0916,-9.1359,6.8122,0.2319,-1.5482,1.8281,9.5377,4.2523,3.5094,8.6330,3.1041,-2.7951,5.0984,5.6407,-2.3322,7.8609,5.1124,3.8859,-7.8520,-9.7046,-8.6483,-6.8412,-6.5566,-4.5441,-4.9568,4.6031,-8.7621,8.4850,8.2334,4.1030,-1.5136,-3.3849,-7.0379,9.3608,4.6929,6.1561,2.5566,-5.1140,2.5343,-1.4647,6.9683,-5.6032,-4.6851,-4.1668,3.0710,2.2039,-5.5554,0.7232,-0.0149,3.2968,-5.5502,-5.1228,-1.2288,-3.8795,7.0365,1.1135,-6.6724,-1.4104,-3.9583
-1.9888,3.5049,-0.5305,7.2513,-0.4022,9.0193,-9.5268,7.5136,2.2066,-6.3920,7.8586,6.7995,-4.0504,-3.4805,1.1578,-4.6735,-2.6177,3.3221,7.4813,-9.5895,-6.1534,-1.7231,-4.2027,-7.7706,1.6155,2.2052,0.4540,-5.7591,6.1884,7.2732,-5.9439,-4.7964,-9.3217,-8.9217,-7.6932,-9.9204,2.1906,5.7498,-4.5473,9.6842,9.5489,-8.2521,-6.1723,-9.1226,6.8549,-2.3528,0.9427,-6.0799,-5.7092,4.9510,-1.0745,0.7259,-0.2226,3.4666,8.2618,-8.2060,-5.6759,-9.4040,5.4752,-2.5291,2.0391,-7.5488,-4.4798,-1.8000,-7.2794,-1.2556,9.5876,-7.7050,-9.7437,3.4050,-2.4477,7.6692,6.6180,5.9916,-4.1553,6.2800,3.4705,7.7222,-5.6425,-9.9335,-4.6528,-1.7020,-4.4075,8.8959,-8.8133,-9.2789,6.1640,2.3837,5.8420,4.0657,5.0005,-0.2833,-3.3912,3.8741,-7.3878,2.0223,7.6010,-2.2719,4.2556,-1.2459,-1.3498,7.6644,1.3653,9.5987,-0.3975,6.7506,2.8117,7.3078,-1.5737,6.8927,7.1430,-2.9220,2.6458,5.6049,-5.2497,-9.1011,8.3619,4.6431,-0.9320,3.2472,-6.7603,-1.9660,-7.2687,-0.2198,-5.7861,-8.6618,-0.2744,-7.3199,9.5485,2.6934,-6.2941,1.1403,1.1203,4.5741,-3.8710,-1.4291,0.9429,7.8754,-2.9608,-8.9567,-5.0166,3.9799,0.9007,-3.4732,4.7992,-4.9363,-0.7532,-5.2929,8.9187,4.8430,5.1665,1.8650,1.1105,2.2171,1.2242,-7.4016,0.1955,-7.2290,-9.6911,-3.0111,4.2632,4.7749,-9.5246,2.6662,1.3179,4.5390,-0.2829,-3.1519,-6.8029,-0.9963,-6.3788,4.8716,-7.9235,0.8282,3.1074,4.5840,9.0927,-1.5097,4.9949,5.6207,6.2285,-8.0473,-5.6315,-5.8570,-9.5493,-3.9795,5.3511,5.9563,-9.5049,-0.3882,6.9186,7.6685,2.2568,3.0432,-7.9840,-0.8076,1.4514,-6.8666,3.8738,-2.7693,0.4298,-2.4001,-0.0554,-2.9981,4.7255,-3.4840,4.4586,3.3696,9.8675,0.4541,-3.2959,2.4189,-2.3682,-9.5386,-1.2677,5.1763,7.4924,-6.3255,5.7664,-1.1218,5.5581,-6.6097,5.9894,3.4782,-3.3723,-8.1847,-9.5516,-1.7044,4.4274,6.7140,-2.4987,7.2456,-9.9728,-7.5855,7.2723,3.4880,2.5488,-8.5505,1.9080,-1.6359,9.8174,-0.5834,-3.0663,-6.0008,-6.3664,1.9451,6.0345,-4.1590,-5.9969,4.7684
-8.5829,-8.4546,-1.7270,3.5742,0.5942,-7.9915,7.2221,-8.2750,-4.4167,-8.6893,-9.1148,-9.2479,2.8529,-7.4170,5.8488,-7.5409,-9.2306,-6.6298,2.3513,3.2379,-1.7500,5.4798,9.4704,-6.2284,3.6632,7.4879,6.8793,-7.9824,8.3944,5.7121,-4.5450,-6.1466,4.5421,2.2043,-0.0890,-0.9410,6.5620,-7.6281,0.9150,4.0918,-3.0198,-8.3467,7.0448,-7.7608,-5.9748,1.1709,0.1564,1.8695,1.3054,8.0381,1.5785,3.9897,8.3370,6.8252,2.7777,-5.3890,8.7708,-2.5422,-8.5591,6.3134,-3.4974,0.5168,7.9711,-0.1039,8.9174,4.9131,6.9012,-1.2254,-3.5102,4.7072,3.0197,-0.8550,5.7206,4.1476,3.7833,5.9731,6.5181,6.4116,-7.6335,9.1048,-9.6593,6.1544,9.4958,9.6239,7.0935,9.3194,9.2514,-2.0145,-0.1703,3.0363,1.1250,-8.6636,-0.5424,-4.3727,2.4732,0.6622,-6.1743,-4.0718,-7.4827,-4.4222,7.5032,-2.1608,3.5305,0.2321,4.2470,-7.1549,-7.6744,-9.6811,-0.0976,9.3690,4.8124,4.4869,9.9742,5.1731,3.4708,2.0464,-9.5846,1.2967,-1.5340,-1.2651,-6.8524,-5.5619,-0.2178,8.6463,-7.5750,4.3685,-7.6324,7.2011,4.8521,8.8326,-3.3290,-2.8924,2.7754,-3.2227,-9.2714,0.0774,7.5392,1.0010,4.7897,-6.0189,-7.7522,-8.8238,9.8118,4.6954,0.9633,5.9461,5.6952,-7.8947,0.7667,0.1152,7.2913,-7.4565,1.3226,8.7858,0.0393,2.0352,-6.1668,-5.1918,7.3506,-3.0959,-8.8846,0.4422,5.2813,-5.1647,6.4884,-9.7547,9.9772,-0.2476,0.0362,-0.6661,-0.6870,6.7389,-7.2143,-6.5636,4.2237,-0.9085,-0.7949,3.0543,2.9234,3.2730,-7.3312,-7.5430,-8.3920,0.2611,3.2635,-1.6607,4.1654,1.1181,-2.2834,-7.9277,6.8020,-1.5958,9.2872,6.5243,-4.3704,-1.1388,5.6375,-0.5382,-2.0108,1.4506,9.3915,-0.9696,7.7993,-1.2359,2.4060,1.6832,3.4932,8.0711,-2.2125,8.2272,5.1974,6.7826,-7.2269,4.6189,-4.4908,3.2019,5.1245,6.5965,-6.4514,7.3743,-5.4590,5.4165,-6.3886,9.2254,3.8530,-4.0129,-3.7251,-1.6669,-4.3848,-9.6793,-6.5869,-9.4374,-3.8246,0.8540,1.8654,-0.9910,-2.8689,8.2785,-4.7644,3.1747,-6.4318,-1.1060,-9.9071,0.0226,-9.7981,4.3038,-2.4240,6.2727,-2.9448,9.3558
6.4474,-5.7797,-9.1583,1.1985,-5.0615,-13.3577,7.8628,-3.0533,9.1808,8.6168,-7.8828,5.1753,-6.0479,-8.3122,-7.0038,9.7488,2.8315,7.9449,4.7782,4.5982,-0.4314,-6.8069,0.9421,-4.6288,3.4543,5.9842,-1.8911,-2.4466,-6.3985,-6.2666,-9.5232,5.7000,5.5464,1.8261,3.6300,-7.2830,-6.8125,-8.7599,-7.7673,9.1353,7.3389,-7.7562,6.9753,2.1119,-0.0502,-2.2714,5.1657,-8.1115,0.7191,-0.1387,-6.6032,-1.9607,1.2562,9.8660,9.4967,-5.2701,-8.0197,2.0666,9.7173,-5.9743,-0.6114,6.6175,-3.5044,0.8708,-1.7715,8.4743,6.8076,-9.7859,2.0724,-9.3557,3.7986,-8.3729,-3.4483,-8.0134,5.8179,-8.8053,4.9420,-7.5413,-7.8765,-1.7727,0.8290,-6.2151,0.7793,-0.9736,5.1438,-8.4807,0.9419,-3.6208,-3.4295,0.1872,-0.2761,-5.8677,-5.8332,9.0336,-7.1757,2.8794,-1.7284,8.2223,5.1301,9.2811,-2.7700,5.9865,-3.1134,-7.7476,-8.5412,-3.9438,-8.1952,-3.6624,-2.5155,1.2096,-7.3480,4.5558,7.4805,-2.4482,-3.7479,3.3099,-2.7491,0.1675,-9.6610,7.3197,-1.1847,5.0794,4.9418,-4.6914,5.8546,-8.1556,-2.8791,-6.1003,2.5800,5.5943,6.3585,-5.2597,-4.0391,9.1256,5.0390,-6.6668,-0.2485,-8.8942,-2.4956,2.3242,-2.1096,-4.6798,-5.9823,5.6184,3.8308,-3.2191,-7.0376,7.3793,-7.0358,-2.9042,2.6799,7.8925,-3.3223,2.5262,-2.0964,5.0435,5.9194,1.8269,-8.3303,5.0234,9.4634,-7.5793,-4.8003,-9.9231,-2.1110,1.9376,6.6737,-7.3095,-0.7538,3.6531,6.0106,6.1277,-8.6943,-0.1451,-7.0943,-8.7123,0.8426,-4.5995,-3.6186,2.0582,-5.9453,2.7219,2.0561,-2.3745,2.5895,7.3575,4.8686,-4.2763,3.7084,-2.8727,-4.3060,8.8229,3.9559,1.9765,-9.9267,0.5678,9.0147,0.2014,-8.0560,9.1689,0.8744,7.6891,-5.0616,-0.7281,-6.5382,-9.0345,7.8994,-1.4049,9.4116,-4.0573,1.1092,-7.7744,-4.0284,8.7199,-7.2046,-8.0554,6.1789,5.1229,7.7129,5.7532,-1.1938,-0.7354,1.5129,0.8383,5.1603,6.9941,2.4504,-2.9605,-3.8006,9.1004,8.0132,-6.3414,-0.1713,5.2117,7.1796,-3.3670,6.0300,1.2037,1.7978,7.8687,-7.3778,-4.3323,6.6676,6.2370,6.8259,3.0583,3.4920,2.5537,-2.2820,4.6636
0.9061,-1.6845,8.0547,3.8538,-3.1831,-9.2757,-5.5032,-5.3468,-4.7803,-0.1757,-9.6779,6.4690,-8.9772,7.9328,8.4987,0.1068,5.1966,-2.8460,-8.6553,-6.6183,3.6561,2.6787,-9.2617,-2.0697,5.4849,7.0061,-7.2267,-5.4072,5.0132,-0.0033,-5.5854,-4.7635,6.6924,-3.6588,-7.9163,-2.6501,3.5206,1.8157,-0.2698,-1.5553,1.2755,2.1691,-6.5651,-7.6853,7.3363,-5.9762,-1.0023,1.8607,1.6090,9.3894,-8.1685,4.7263,0.1051,-6.9179,8.8339,1.8569,-6.7737,4.5306,-9.2818,-9.0562,-4.5374,-8.7363,-7.9959,-8.5755,-1.0469,-1.7168,-6.2716,1.2357,3.1680,-7.2263,8.2793,-7.5884,-6.8462,4.2920,7.2233,-2.2985,-0.7079,-6.9214,-0.7043,6.9583,-1.6859,4.7675,-9.8633,-5.4032,-7.5857,-0.4152,0.4539,4.0714,-9.6066,4.2759,3.1856,9.2353,2.2604,8.8441,0.9182,5.4540,-6.8542,-9.3010,-3.5587,-2.3565,4.9665,2.8331,-0.4228,-0.1400,-6.7180,2.5994,-1.0893,8.4568,2.1067,-7.8518,-2.9363,-9.9380,-2.4762,8.7725,3.6820,2.8785,-4.5794,1.1477,1.3042,-6.6710,7.8701,-6.8551,-1.0162,9.1886,7.9070,4.8442,-5.8853,7.6482,-9.2564,3.6906,6.1323,-6.2972,-4.9251,8.0177,1.3618,-6.6641,9.3066,-0.6108,6.2963,3.0211,1.0102,-3.9130,-7.4588,6.4076,4.0373,-0.1915,4.9603,-3.6148,-5.2846,6.4478,5.7141,5.4431,-4.3586,-7.8063,9.2101,-6.7510,2.7819,6.8858,-7.5948,2.8019,-9.9411,-0.5078,-0.9018,9.4515,-4.2544,-3.4021,4.1680,-9.4667,-7.2717,7.6876,0.0269,0.2571,-6.9515,4.6460,2.0792,-5.2951,6.1782,7.9738,3.8618,-3.4886,-4.0280,7.8893,7.7393,-3.6893,6.9645,-4.6698,-1.1181,2.0821,-6.4821,3.3514,4.0551,-4.4354,0.6585,9.8528,-5.9246,5.9688,2.8525,7.3668,-5.2934,4.7214,-5.7126,2.6186,9.9475,2.0377,0.5490,9.8238,-6.6017,-9.7755,4.0900,0.2773,-8.7304,-6.1801,-1.7384,-7.6929,-0.1978,-4.4601,-2.1168,5.0469,-2.0923,-2.4536,2.1675,1.9437,3.0333,-4.4516,-1.9724,-7.4511,2.8266,0.1329,0.3639,-7.9978,8.5786,5.2590,2.6762,-7.8455,-4.2116,-0.5800,-4.5214,-0.5912,-0.6958,-2.0979,0.2703,-8.5753,5.8039,9.7424,5.0921,-8.8521,7.0570,9.4362,7.8469,-7.0600
-1.6103,-5.0750,-7.5590,-6.8897,3.7859,-3.3294,4.5533,-3.9622,9.1245,5.7904,9.5848,-6.7804,-1.3418,-4.9306,5.1401,2.3670,9.8765,5.0285,8.8177,0.4307,-7.0746,7.3656,9.2533,0.7457,0.4233,-1.7209,8.2068,-5.4066,1.4155,0.3671,-2.2973,5.4795,2.2052,0.8207,-8.0119,-8.6113,-7.9554,-9.2152,-7.0444,0.2908,-0.2650,6.1841,4.0986,-4.7188,0.6741,-4.5882,3.6162,-1.7594,-9.5500,-7.5354,4.3441,7.6790,3.0058,-5.6759,-9.2823,4.4283,-7.0944,4.8575,4.9379,-9.2879,8.8239,-4.9356,5.8993,-2.2251,2.3753,8.1923,1.4814,-5.5018,2.4054,-3.1697,-0.4944,0.4672,8.1862,-3.5618,-6.7831,-5.1887,0.7040,-9.1647,-9.8664,-6.6310,1.0541,-1.3516,-4.5865,-4.6397,-8.8935,-2.9830,5.6286,-2.0813,1.5015,-9.5222,8.7297,-6.2626,2.2565,-8.2804,-1.7584,1.2025,5.5773,-2.4766,-2.7148,9.4420,-5.0015,3.3943,7.3807,7.2281,-2.8555,-7.2518,1.0668,0.0548,7.4395,9.1153,3.5350,9.8960,-7.1102,-9.1214,-5.9794,-3.3585,3.7206,1.0067,6.4867,7.0277,-3.0257,8.9868,7.0891,-2.5477,-5.9839,1.7380,-0.1945,3.7521,0.5128,6.8212,8.5487,-8.3912,8.9760,5.7187,5.5999,-9.0115,3.1851,5.5018,1.0570,-1.9636,8.8206,-5.9394,-3.7760,3.5675,-3.8006,-8.9226,-0.5179,-1.1651,6.8596,-5.4625,-5.2803,-9.3684,3.6743,5.3753,2.2889,8.7012,8.9312,-7.6458,9.5177,7.9428,-7.6112,3.3062,-8.1645,-8.3887,0.5131,0.5088,-6.1096,-2.1692,-6.5251,9.4364,9.0802,0.9296,8.3862,-1.8292,7.9844,1.8071,-0.7104,-0.0273,4.9514,-5.8716,-1.0545,-2.0312,-9.0537,-9.5356,2.3760,-5.4308,-2.5487,4.4348,3.3316,-2.8304,-0.0853,-7.8332,-5.7761,5.8264,-0.6413,-6.0465,-1.7569,8.4450,-4.1530,-7.3710,2.4464,-1.9363,5.9458,-2.7854,-2.1954,-3.6046,-9.9773,-2.8226,9.5439,0.2877,6.0008,0.8001,-7.3944,-7.6955,-0.2930,-4.8294,-2.3748,7.3526,4.1507,-4.6967,-8.8397,-0.2739,-7.4009,-8.3517,-0.4512,2.4447,1.0619,-3.6801,-7.5783,9.4814,-3.5057,-0.5988,7.4814,-1.5379,-7.0151,-7.8877,-5.7517,-0.9059,5.8197,2.0491,8.0061,-7.8834,-4.5836,0.5050,2.8763,5.7292,5.4959,5.0368,4.3945,-5.8264
-1.7419,-6.8172,0.0101,-6.5348,-2.1265,7.9765,-9.6511,-8.6849,3.3441,6.3429,6.9492,-9.4402,9.3646,5.2296,-6.9996,5.2367,-7.8484,-5.3120,-7.5589,-9.5205,-6.9382,7.2793,5.0656,1.2402,-0.1338,8.9681,1.7054,-4.6643,3.5311,-4.5534,9.8135,1.4716,-2.2855,-3.1940,6.1089,-4.4810,3.0628,-5.9842,6.7003,-8.1018,-7.3097,-7.7053,4.8598,-3.7874,6.8300,5.9425,-7.7149,-4.7821,2.9581,9.7389,8.7224,4.8188,0.0503,-6.3840,-3.2797,8.9248,2.5219,-1.6653,0.8201,-1.4064,9.4473,-8.1730,-1.1346,-2.5376,4.3285,5.4646,-4.4446,-3.5357,4.3559,7.6490,-5.8137,-2.1504,-6.8099,3.0943,4.3217,4.0635,7.8387,-2.1263,-8.6887,-4.3878,3.1632,0.1955,1.4779,-5.8074,-5.1590,4.6598,-0.5164,6.2779,-5.6798,-3.3289,2.8162,6.2805,4.4288,-8.1136,3.4773,4.5115,-6.0665,-4.0145,0.1820,3.0464,-0.9037,-3.8654,5.4502,0.3484,-0.0206,5.2789,4.9815,-9.9212,5.9033,-8.0740,9.2365,-4.8326,6.5140,-8.4310,-2.5511,6.4604,-4.7814,5.5133,0.7072,-1.5247,-4.7406,2.3288,-6.9717,-3.5790,-7.5063,-4.3777,3.6887,4.6444,2.6514,5.1445,-7.9517,2.6215,9.7689,1.7872,-8.2133,-9.4285,1.7205,1.8695,0.4477,-1.9081,8.8207,9.7086,4.6026,-6.8194,-1.5026,4.3183,-5.8863,6.7622,8.8769,-4.1564,2.2111,-2.4468,6.3783,-0.5506,-8.3443,1.9982,-6.9901,4.9324,7.3237,-6.1538,-0.5978,0.2050,9.5511,-7.4383,6.2992,-0.7784,0.8226,-5.5920,5.0362,7.3089,-9.8055,8.2320,7.5267,3.8409,7.4814,7.1042,7.3977,5.1444,5.6243,4.7966,9.8389,-4.8425,7.4129,-8.1937,3.6343,8.7099,-1.9963,-9.2453,5.0651,-5.5218,0.0767,-0.4491,-8.2949,-6.2803,6.3444,-8.3294,-8.4531,8.8441,-0.8710,-8.8159,-5.4544,2.9986,-0.8998,-0.1920,-3.0247,2.2914,-0.9104,-4.3632,3.2212,-8.0176,1.3470,2.0788,-0.0880,2.6362,2.2934,1.2959,3.5994,-9.6525,-5.2360,5.3567,-7.7200,7.3692,2.6797,0.8566,-1.0543,-5.9872,1.2580,-3.3353,1.7131,7.5488,-8.4258,-3.0702,7.9165,-1.3721,8.8835,-8.4030,-3.6885,8.3935,-5.5219,-1.1869,-6.2112,-4.2428,8.4396,-2.5670,4.6536,-5.8106,8.3839,-5.0855,-9.1039,-3.9459
-0.9574,-0.9584,5.4687,5.7968,4.6350,-9.8691,0.1367,8.4620,-7.6494,-6.2136,-9.5629,7.3230,9.9031,5.4030,4.7594,-9.1990,-2.6192,7.0977,8.4983,-5.8683,1.4384,-0.4607,-1.8986,1.5989,5.8658,7.4071,-2.0534,-4.4515,1.2309,6.1820,-1.6419,-7.3137,-3.1949,7.3666,8.9900,-1.8514,-5.9381,-4.3512,-1.9864,3.8797,-4.4405,6.9667,-9.4020,-5.0103,-1.2382,3.5803,-7.5296,-5.4830,3.3289,0.2471,5.0671,8.3351,-7.8551,4.8632,-6.9477,7.6551,5.4802,1.1407,1.1733,1.7671,2.6711,-2.9678,5.1531,3.8869,-8.3592,-8.7070,4.3966,2.3426,-0.2341,8.9454,-9.6744,-5.2169,-4.1248,5.0250,0.0853,8.5100,6.3616,8.8340,0.6198,-0.3976,3.5989,-6.1330,8.3423,1.7970,1.6328,5.7452,-0.2368,-7.4336,-1.7067,-3.8777,-5.5330,5.9811,5.5557,7.8186,-8.9357,-0.2630,8.9196,-9.7400,8.2726,-7.9103,7.8998,5.7063,-8.6787,-5.9954,2.0545,-0.1075,-1.1463,-4.4324,1.2443,4.3817,-7.9331,4.3588,-1.0756,4.0891,-1.6163,-4.1171,-8.2109,-5.4936,-0.0487,-3.5396,4.7105,0.2892,4.7914,-0.2367,1.4714,5.1818,2.1593,-3.8509,6.2885,3.5468,4.4211,-0.5946,7.0228,-5.7572,-6.6243,3.0357,-8.7229,7.9238,-8.0672,-4.6361,7.9324,-6.2846,-1.3574,-0.1567,5.5949,-6.9115,0.3103,-5.6671,-8.2774,-3.2785,9.0392,5.2322,0.4371,-0.2623,1.2006,5.6032,-4.7533,1.3864,8.1082,-3.7435,1.6754,4.1136,6.1771,-3.3106,9.9247,-9.6243,-1.5179,-3.6087,6.3654,-1.9795,5.3319,-5.9329,6.1950,4.7345,5.6474,5.8409,-4.8780,8.9063,-2.8437,-9.4938,7.0630,1.1622,-9.3558,4.1690,-4.6095,8.3456,0.6805,6.9782,-9.7389,-1.0056,-1.2230,9.0557,-7.5829,5.2418,6.1063,9.7776,-6.3043,9.5213,-9.9623,-9.6143,-4.7562,2.2745,9.2129,-5.4204,5.5912,6.0531,-8.1840,8.3696,-7.4597,9.3204,2.2438,-1.4101,-0.7746,-4.7190,1.2584,3.7808,-4.2718,1.7983,-8.2674,-2.1998,-5.5805,9.7566,5.4454,9.7750,-4.9612,-6.0482,-3.9650,2.7357,-0.9832,5.3814,4.3552,0.4938,2.2470,6.4452,-3.8298,-7.2499,-7.9232,0.5717,-4.6912,-8.7027,-0.2471,-1.9554,2.8361,-8.5000,-3.4369,2.6075,-8.1789,6.4819,-9.9206,-6.1256
